False	12	280.3125	2524.25
False	15	282.546875	2505.25
False	14	284.8125	2513.5
False	14	287.046875	2534.5
False	0	296.765625	0.0
False	0	299.015625	0.0
False	0	301.28125	0.0
False	0	303.53125	0.0
False	0	305.8125	0.0
False	0	307.890625	0.0
False	0	310.125	0.0
False	0	312.390625	0.0
False	0	314.625	0.0
False	0	316.875	0.0
False	0	319.109375	0.0
False	0	321.359375	0.0
False	0	323.609375	0.0
False	0	325.84375	0.0
False	0	328.109375	0.0
False	0	330.515625	0.0
False	0	332.78125	0.0
False	0	335.03125	0.0
False	0	337.296875	0.0
False	0	339.546875	0.0
False	0	341.8125	0.0
False	0	344.078125	0.0
False	0	346.34375	0.0
False	0	348.59375	0.0
False	0	350.859375	0.0
False	0	353.109375	0.0
False	0	355.21875	0.0
True	0	357.46875	0.0
False	0	359.71875	0.0
False	0	1.953125	0.0
False	0	4.21875	0.0
False	0	6.453125	0.0
False	0	8.703125	0.0
False	0	10.953125	0.0
False	0	13.1875	0.0
False	0	15.4375	0.0
False	0	17.703125	0.0
False	0	19.90625	0.0
False	0	22.140625	0.0
False	0	24.375	0.0
False	0	26.625	0.0
False	0	28.875	0.0
False	0	31.109375	0.0
False	0	33.359375	0.0
False	0	35.59375	0.0
False	0	37.84375	0.0
False	0	40.078125	0.0
False	0	42.46875	0.0
False	0	44.703125	0.0
False	0	46.96875	0.0
False	0	49.203125	0.0
False	0	51.46875	0.0
False	0	53.71875	0.0
False	0	55.984375	0.0
False	0	58.21875	0.0
False	0	60.484375	0.0
False	0	62.734375	0.0
False	0	64.984375	0.0
False	0	67.171875	0.0
False	0	69.421875	0.0
False	0	71.65625	0.0
False	0	73.921875	0.0
False	0	76.15625	0.0
False	0	78.40625	0.0
False	0	80.65625	0.0
False	0	82.90625	0.0
False	0	85.140625	0.0
False	0	87.390625	0.0
False	0	89.640625	0.0
False	0	92.109375	0.0
False	0	94.359375	0.0
False	0	96.640625	0.0
False	0	98.890625	0.0
False	0	101.171875	0.0
False	0	103.4375	0.0
False	0	105.703125	0.0
False	0	107.953125	0.0
False	0	110.21875	0.0
False	0	112.5	0.0
False	0	114.703125	0.0
False	0	116.96875	0.0
False	0	119.234375	0.0
False	0	121.484375	0.0
False	0	123.765625	0.0
False	0	126.015625	0.0
False	0	128.28125	0.0
False	0	130.53125	0.0
False	0	132.796875	0.0
False	0	135.046875	0.0
False	0	137.3125	0.0
False	0	139.484375	0.0
False	24	135.453125	838.75
False	26	137.84375	779.0
False	23	140.140625	747.5
False	29	142.484375	719.0
False	28	144.78125	693.25
False	28	147.25	671.75
False	20	149.390625	651.25
False	29	151.71875	633.5
False	25	154.015625	616.0
False	21	156.515625	602.75
False	31	158.78125	590.0
False	29	160.984375	579.75
False	23	163.21875	570.0
False	26	165.75	561.5
False	25	168.078125	554.25
False	28	170.28125	547.5
False	29	172.59375	542.5
False	21	174.90625	538.0
False	25	177.015625	534.75
False	26	179.3125	532.0
False	27	181.546875	530.0
False	27	183.859375	529.5
False	27	186.078125	530.5
False	27	188.421875	530.75
False	27	190.671875	531.75
False	25	192.765625	535.25
False	21	195.140625	538.75
False	29	197.265625	542.75
False	28	199.40625	547.5
False	25	201.71875	554.0
False	26	203.84375	561.0
False	23	206.375	568.75
False	29	208.4375	577.75
False	31	210.828125	586.5
False	30	213.015625	597.75
False	29	215.21875	610.0
False	24	217.265625	624.5
False	26	219.59375	641.0
False	28	221.828125	658.75
False	28	224.0	677.5
False	30	226.171875	698.75
False	27	228.25	722.5
False	28	230.546875	750.25
False	25	232.640625	779.25
False	26	234.78125	813.5
False	0	243.328125	0.0
False	0	245.578125	0.0
False	0	247.84375	0.0
False	0	250.09375	0.0
False	0	252.359375	0.0
False	0	254.625	0.0
False	0	256.859375	0.0
False	0	259.0625	0.0
False	0	261.296875	0.0
False	0	263.5625	0.0
False	0	265.8125	0.0
False	0	268.078125	0.0
False	0	270.328125	0.0
False	22	265.0625	2955.75
False	22	267.328125	2941.75
False	24	269.578125	2916.0
False	24	271.8125	2908.25
False	24	274.09375	2902.0
False	24	276.40625	2903.0
False	24	278.6875	2904.5
False	21	280.953125	2915.5
False	10	283.25	2572.25
False	11	285.515625	2551.0
False	12	287.78125	2549.75
False	0	297.46875	0.0
False	0	299.734375	0.0
False	0	301.984375	0.0
False	0	304.265625	0.0
False	0	306.359375	0.0
False	0	308.59375	0.0
False	0	310.84375	0.0
False	0	313.09375	0.0
False	0	315.328125	0.0
False	0	317.578125	0.0
False	0	319.8125	0.0
False	0	322.0625	0.0
False	0	324.296875	0.0
False	0	326.546875	0.0
False	0	328.796875	0.0
False	0	331.203125	0.0
False	0	333.484375	0.0
False	0	335.734375	0.0
False	0	338.0	0.0
False	0	340.265625	0.0
False	0	342.515625	0.0
False	0	344.765625	0.0
False	0	347.046875	0.0
False	0	349.296875	0.0
False	0	351.546875	0.0
False	0	353.8125	0.0
False	0	355.9375	0.0
True	0	358.1875	0.0
False	0	0.4375	0.0
False	0	2.6875	0.0
False	0	4.9375	0.0
False	0	7.1875	0.0
False	0	9.421875	0.0
False	0	11.671875	0.0
False	0	13.921875	0.0
False	0	16.171875	0.0
False	0	18.40625	0.0
False	0	20.640625	0.0
False	0	22.890625	0.0
False	0	25.125	0.0
False	0	27.375	0.0
False	0	29.625	0.0
False	0	31.875	0.0
False	0	34.109375	0.0
False	0	36.375	0.0
False	0	38.609375	0.0
False	0	40.84375	0.0
False	0	43.203125	0.0
False	0	45.46875	0.0
False	0	47.71875	0.0
False	0	49.96875	0.0
False	0	52.234375	0.0
False	0	54.484375	0.0
False	0	56.734375	0.0
False	0	59.0	0.0
False	0	61.25	0.0
False	0	63.5	0.0
False	0	65.765625	0.0
False	0	67.921875	0.0
False	0	70.171875	0.0
False	0	72.40625	0.0
False	0	74.671875	0.0
False	0	76.90625	0.0
False	0	79.15625	0.0
False	0	81.390625	0.0
False	0	83.640625	0.0
False	0	85.890625	0.0
False	0	88.140625	0.0
False	0	90.578125	0.0
False	0	92.828125	0.0
False	0	95.09375	0.0
False	0	97.359375	0.0
False	0	99.609375	0.0
False	0	101.875	0.0
False	0	104.140625	0.0
False	0	106.40625	0.0
False	0	108.65625	0.0
False	0	110.921875	0.0
False	0	113.1875	0.0
False	0	115.40625	0.0
False	0	117.671875	0.0
False	0	119.921875	0.0
False	0	122.1875	0.0
False	0	124.4375	0.0
False	0	126.703125	0.0
False	0	128.953125	0.0
False	0	131.21875	0.0
False	0	133.484375	0.0
False	0	135.734375	0.0
False	0	138.0	0.0
False	0	140.1875	0.0
False	26	136.21875	819.5
False	27	138.640625	769.5
False	23	140.9375	738.5
False	25	143.171875	710.0
False	29	145.640625	685.5
False	28	147.921875	665.5
False	27	150.140625	645.25
False	32	152.546875	628.5
False	26	154.9375	612.0
False	30	157.109375	598.5
False	32	159.578125	586.75
False	28	161.75	577.0
False	30	164.15625	567.75
False	31	166.265625	560.25
False	26	168.75	552.5
False	23	170.859375	546.25
False	29	173.28125	541.0
False	21	175.421875	537.25
False	27	177.71875	533.75
False	27	180.125	531.75
False	27	182.265625	529.75
False	25	184.484375	528.25
False	27	186.921875	530.0
False	27	189.078125	530.5
False	27	191.296875	532.5
False	25	193.4375	535.5
False	29	195.71875	539.5
False	29	197.890625	543.75
False	28	200.34375	548.5
False	31	202.328125	555.75
False	23	204.625	562.75
False	31	206.9375	571.5
False	29	209.15625	580.5
False	29	211.390625	590.25
False	23	213.5	601.75
False	26	215.875	613.75
False	31	218.0	629.75
False	27	220.265625	645.0
False	28	222.390625	664.5
False	29	224.65625	683.0
False	22	226.765625	705.0
False	26	229.0	730.75
False	26	231.125	759.25
False	23	233.328125	789.25
False	25	235.453125	824.75
False	0	243.984375	0.0
False	0	246.234375	0.0
False	0	248.5	0.0
False	0	250.75	0.0
False	0	253.0	0.0
False	0	255.265625	0.0
False	0	257.515625	0.0
False	0	259.71875	0.0
False	0	261.96875	0.0
False	0	264.21875	0.0
False	0	266.46875	0.0
False	0	268.71875	0.0
False	0	270.96875	0.0
False	22	265.734375	2942.5
False	24	267.984375	2921.75
False	24	270.21875	2908.25
False	24	272.484375	2905.25
False	24	274.859375	2902.0
False	12	277.1875	2535.5
False	12	279.4375	2503.5
False	19	281.703125	2500.25
False	16	283.984375	2513.0
False	13	286.21875	2525.5
False	14	288.5	2535.5
False	0	298.171875	0.0
False	0	300.421875	0.0
False	0	302.6875	0.0
False	0	304.953125	0.0
False	0	307.046875	0.0
False	0	309.296875	0.0
False	0	311.546875	0.0
False	0	313.78125	0.0
False	0	316.03125	0.0
False	0	318.28125	0.0
False	0	320.53125	0.0
False	0	322.78125	0.0
False	0	325.03125	0.0
False	0	327.265625	0.0
False	0	329.515625	0.0
False	0	331.9375	0.0
False	0	334.21875	0.0
False	0	336.46875	0.0
False	0	338.71875	0.0
False	0	341.0	0.0
False	0	343.25	0.0
False	0	345.515625	0.0
False	0	347.78125	0.0
False	0	350.03125	0.0
False	0	352.296875	0.0
False	0	354.421875	0.0
True	0	356.65625	0.0
False	0	358.90625	0.0
False	0	1.140625	0.0
False	0	3.40625	0.0
False	0	5.640625	0.0
False	0	7.890625	0.0
False	0	10.140625	0.0
False	0	12.375	0.0
False	0	14.625	0.0
False	0	16.875	0.0
False	0	19.09375	0.0
False	0	21.328125	0.0
False	0	23.578125	0.0
False	0	25.8125	0.0
False	0	28.0625	0.0
False	0	30.3125	0.0
False	0	32.546875	0.0
False	0	34.796875	0.0
False	0	37.03125	0.0
False	0	39.28125	0.0
False	0	41.515625	0.0
False	0	43.890625	0.0
False	0	46.15625	0.0
False	0	48.40625	0.0
False	0	50.65625	0.0
False	0	52.921875	0.0
False	0	55.171875	0.0
False	0	57.421875	0.0
False	0	59.6875	0.0
False	0	61.9375	0.0
False	0	64.1875	0.0
False	0	66.390625	0.0
False	0	68.625	0.0
False	0	70.875	0.0
False	0	73.109375	0.0
False	0	75.359375	0.0
False	0	77.609375	0.0
False	0	79.859375	0.0
False	0	82.09375	0.0
False	0	84.34375	0.0
False	0	86.59375	0.0
False	0	88.84375	0.0
False	0	91.296875	0.0
False	0	93.578125	0.0
False	0	95.828125	0.0
False	0	98.109375	0.0
False	0	100.359375	0.0
False	0	102.625	0.0
False	0	104.90625	0.0
False	0	107.171875	0.0
False	0	109.4375	0.0
False	0	111.703125	0.0
False	0	113.96875	0.0
False	0	116.171875	0.0
False	0	118.4375	0.0
False	0	120.703125	0.0
False	0	122.953125	0.0
False	0	125.234375	0.0
False	0	127.484375	0.0
False	0	129.734375	0.0
False	0	132.0	0.0
False	0	134.265625	0.0
False	0	136.515625	0.0
False	0	138.703125	0.0
False	0	140.953125	0.0
False	24	137.03125	797.0
False	27	139.390625	758.25
False	26	141.703125	728.75
False	22	144.125	701.75
False	30	146.359375	679.25
False	28	148.765625	657.5
False	26	151.03125	640.25
False	24	153.3125	622.25
False	29	155.734375	606.75
False	30	157.859375	594.5
False	28	160.25	583.0
False	31	162.625	573.75
False	30	164.859375	564.75
False	31	167.15625	556.75
False	29	169.375	549.75
False	23	171.703125	544.75
False	29	173.984375	539.25
False	25	176.1875	535.75
False	27	178.421875	532.5
False	27	180.890625	530.75
False	27	183.046875	529.5
False	27	185.328125	529.25
False	27	187.421875	530.0
False	27	189.796875	531.25
False	27	192.015625	533.25
False	21	194.234375	537.0
False	29	196.4375	541.25
False	23	198.890625	545.5
False	26	200.953125	551.75
False	31	203.109375	558.5
False	30	205.53125	565.75
False	31	207.828125	574.0
False	32	209.890625	584.25
False	30	212.09375	593.25
False	28	214.484375	605.25
False	24	216.5	619.75
False	24	218.71875	635.0
False	18	220.921875	652.25
False	28	223.140625	671.25
False	29	225.328125	691.5
False	30	227.578125	713.75
False	23	229.75	741.0
False	27	232.0	768.25
False	20	234.046875	801.75
False	25	236.296875	838.25
False	0	244.8125	0.0
False	0	247.0625	0.0
False	0	249.328125	0.0
False	0	251.59375	0.0
False	0	253.84375	0.0
False	0	256.109375	0.0
False	0	258.296875	0.0
False	0	260.53125	0.0
False	0	262.78125	0.0
False	0	265.046875	0.0
False	0	267.28125	0.0
False	0	269.546875	0.0
False	0	271.796875	0.0
False	22	266.546875	2943.5
False	24	268.8125	2918.0
False	24	271.078125	2908.5
False	24	273.296875	2903.75
False	24	275.65625	2901.25
False	24	277.921875	2906.5
False	18	280.1875	2914.75
False	11	282.515625	2553.25
False	11	284.78125	2544.5
False	11	287.015625	2561.5
False	0	296.71875	0.0
False	0	298.984375	0.0
False	0	301.234375	0.0
False	0	303.484375	0.0
False	0	305.765625	0.0
False	0	307.84375	0.0
False	0	310.078125	0.0
False	0	312.328125	0.0
False	0	314.578125	0.0
False	0	316.8125	0.0
False	0	319.0625	0.0
False	0	321.3125	0.0
False	0	323.546875	0.0
False	0	325.796875	0.0
False	0	328.046875	0.0
False	0	330.46875	0.0
False	0	332.71875	0.0
False	0	335.0	0.0
False	0	337.25	0.0
False	0	339.5	0.0
False	0	341.78125	0.0
False	0	344.03125	0.0
False	0	346.296875	0.0
False	0	348.5625	0.0
False	0	350.8125	0.0
False	0	353.078125	0.0
False	0	355.1875	0.0
True	0	357.453125	0.0
False	0	359.703125	0.0
False	0	1.9375	0.0
False	0	4.1875	0.0
False	0	6.453125	0.0
False	0	8.6875	0.0
False	0	10.9375	0.0
False	0	13.1875	0.0
False	0	15.4375	0.0
False	0	17.6875	0.0
False	0	19.90625	0.0
False	0	22.15625	0.0
False	0	24.390625	0.0
False	0	26.640625	0.0
False	0	28.890625	0.0
False	0	31.140625	0.0
False	0	33.390625	0.0
False	0	35.625	0.0
False	0	37.875	0.0
False	0	40.125	0.0
False	0	42.484375	0.0
False	0	44.734375	0.0
False	0	46.984375	0.0
False	0	49.25	0.0
False	0	51.5	0.0
False	0	53.765625	0.0
False	0	56.015625	0.0
False	0	58.28125	0.0
False	0	60.53125	0.0
False	0	62.78125	0.0
False	0	65.046875	0.0
False	0	67.1875	0.0
False	0	69.453125	0.0
False	0	71.6875	0.0
False	0	73.9375	0.0
False	0	76.1875	0.0
False	0	78.421875	0.0
False	0	80.6875	0.0
False	0	82.921875	0.0
False	0	85.171875	0.0
False	0	87.421875	0.0
False	0	89.671875	0.0
False	0	92.109375	0.0
False	0	94.375	0.0
False	0	96.640625	0.0
False	0	98.890625	0.0
False	0	101.15625	0.0
False	0	103.421875	0.0
False	0	105.6875	0.0
False	0	107.953125	0.0
False	0	110.203125	0.0
False	0	112.484375	0.0
False	0	114.6875	0.0
False	0	116.953125	0.0
False	0	119.203125	0.0
False	0	121.484375	0.0
False	0	123.71875	0.0
False	0	126.0	0.0
False	0	128.25	0.0
False	0	130.515625	0.0
False	0	132.765625	0.0
False	0	135.015625	0.0
False	9	133.984375	327.75
False	0	139.484375	0.0
False	10	135.421875	837.75
False	26	137.890625	779.0
False	28	140.25	748.5
False	23	142.4375	719.5
False	29	144.8125	693.5
False	28	147.078125	672.25
False	20	149.46875	651.75
False	30	151.828125	632.75
False	26	154.15625	616.0
False	23	156.359375	602.25
False	29	158.765625	590.25
False	29	161.1875	579.5
False	24	163.296875	570.0
False	26	165.765625	562.0
False	26	167.9375	554.5
False	29	170.15625	548.0
False	30	172.546875	542.5
False	21	174.84375	538.0
False	25	177.21875	534.75
False	27	179.375	532.0
False	27	181.734375	530.25
False	28	183.75	529.75
False	27	186.125	530.0
False	27	188.375	530.75
False	27	190.515625	532.25
False	25	192.734375	535.0
False	21	195.046875	538.5
False	29	197.21875	542.5
False	29	199.65625	548.0
False	26	201.78125	554.0
False	31	203.859375	560.75
False	24	206.21875	569.0
False	29	208.625	577.5
False	32	210.796875	586.5
False	29	212.9375	597.75
False	29	215.078125	610.5
False	24	217.390625	624.25
False	26	219.46875	641.25
False	28	221.796875	658.5
False	28	224.0	677.75
False	30	226.078125	698.75
False	28	228.3125	724.5
False	28	230.59375	749.75
False	26	232.765625	779.25
False	26	234.890625	814.0
False	0	243.328125	0.0
False	0	245.59375	0.0
False	0	247.859375	0.0
False	0	250.109375	0.0
False	0	252.375	0.0
False	0	254.625	0.0
False	0	256.875	0.0
False	0	259.078125	0.0
False	0	261.328125	0.0
False	0	263.578125	0.0
False	0	265.828125	0.0
False	0	268.09375	0.0
False	0	270.328125	0.0
False	22	265.09375	2950.25
False	22	267.34375	2936.75
False	24	269.59375	2912.75
False	24	271.84375	2904.5
False	24	274.078125	2903.0
False	11	276.546875	2541.0
False	13	278.8125	2494.5
False	12	281.0625	2510.25
False	18	283.328125	2505.5
False	15	285.609375	2524.5
False	14	287.859375	2535.25
False	0	297.53125	0.0
False	0	299.796875	0.0
False	0	302.046875	0.0
False	0	304.328125	0.0
False	0	306.421875	0.0
False	0	308.671875	0.0
False	0	310.921875	0.0
False	0	313.171875	0.0
False	0	315.40625	0.0
False	0	317.671875	0.0
False	0	319.90625	0.0
False	0	322.15625	0.0
False	0	324.40625	0.0
False	0	326.65625	0.0
False	0	328.890625	0.0
False	0	331.328125	0.0
False	0	333.59375	0.0
False	0	335.859375	0.0
False	0	338.125	0.0
False	0	340.390625	0.0
False	0	342.65625	0.0
False	0	344.90625	0.0
False	0	347.171875	0.0
False	0	349.4375	0.0
False	0	351.703125	0.0
False	0	353.96875	0.0
False	0	356.0625	0.0
True	0	358.3125	0.0
False	0	0.5625	0.0
False	0	2.8125	0.0
False	0	5.0625	0.0
False	0	7.3125	0.0
False	0	9.5625	0.0
False	0	11.8125	0.0
False	0	14.0625	0.0
False	0	16.3125	0.0
False	0	18.515625	0.0
False	0	20.765625	0.0
False	0	23.015625	0.0
False	0	25.25	0.0
False	0	27.5	0.0
False	0	29.75	0.0
False	0	31.984375	0.0
False	0	34.234375	0.0
False	0	36.46875	0.0
False	0	38.734375	0.0
False	0	40.96875	0.0
False	0	43.34375	0.0
False	0	45.59375	0.0
False	0	47.84375	0.0
False	0	50.109375	0.0
False	0	52.375	0.0
False	0	54.625	0.0
False	0	56.875	0.0
False	0	59.140625	0.0
False	0	61.390625	0.0
False	0	63.640625	0.0
False	0	65.90625	0.0
False	0	68.09375	0.0
False	0	70.34375	0.0
False	0	72.59375	0.0
False	0	74.828125	0.0
False	0	77.09375	0.0
False	0	79.328125	0.0
False	0	81.578125	0.0
False	0	83.828125	0.0
False	0	86.078125	0.0
False	0	88.328125	0.0
False	0	90.78125	0.0
False	0	93.046875	0.0
False	0	95.3125	0.0
False	0	97.578125	0.0
False	0	99.84375	0.0
False	0	102.109375	0.0
False	0	104.390625	0.0
False	0	106.65625	0.0
False	0	108.90625	0.0
False	0	111.171875	0.0
False	0	113.453125	0.0
False	0	115.671875	0.0
False	0	117.9375	0.0
False	0	120.203125	0.0
False	0	122.453125	0.0
False	0	124.71875	0.0
False	0	126.984375	0.0
False	0	129.25	0.0
False	0	131.515625	0.0
False	0	133.78125	0.0
False	0	136.03125	0.0
False	0	138.234375	0.0
False	0	140.46875	0.0
False	28	136.515625	811.25
False	29	138.953125	764.75
False	23	141.28125	736.5
False	26	143.546875	707.75
False	30	145.859375	684.0
False	28	148.28125	663.25
False	26	150.609375	643.5
False	32	152.8125	625.75
False	29	155.078125	609.75
False	30	157.453125	598.0
False	32	159.90625	584.75
False	24	162.09375	575.25
False	30	164.390625	566.25
False	31	166.625	558.75
False	26	169.078125	551.5
False	23	171.265625	545.25
False	29	173.46875	540.0
False	21	175.921875	535.75
False	27	178.171875	533.75
False	27	180.34375	531.25
False	28	182.46875	529.75
False	28	184.78125	530.25
False	28	187.046875	529.75
False	27	189.453125	531.0
False	27	191.6875	533.5
False	21	193.921875	535.75
False	29	196.0625	540.25
False	23	198.359375	545.25
False	26	200.46875	551.0
False	31	202.859375	556.75
False	23	205.125	564.25
False	31	207.34375	572.25
False	29	209.515625	581.75
False	29	211.671875	592.0
False	23	213.84375	603.0
False	26	216.078125	616.5
False	30	218.3125	632.5
False	20	220.671875	649.75
False	28	222.734375	667.25
False	20	225.03125	687.5
False	25	227.203125	710.0
False	23	229.3125	736.5
False	29	231.484375	763.5
False	23	233.75	794.0
False	22	235.9375	831.0
False	0	244.390625	0.0
False	0	246.640625	0.0
False	0	248.890625	0.0
False	0	251.171875	0.0
False	0	253.421875	0.0
False	0	255.6875	0.0
False	0	257.953125	0.0
False	0	260.125	0.0
False	0	262.375	0.0
False	0	264.625	0.0
False	0	266.890625	0.0
False	0	269.140625	0.0
False	0	271.390625	0.0
False	22	266.15625	2944.25
False	23	268.390625	2920.25
False	24	270.65625	2910.75
False	24	272.90625	2903.75
False	24	275.234375	2903.75
False	24	277.515625	2905.75
False	24	279.796875	2908.5
False	11	282.09375	2571.0
False	11	284.34375	2559.75
False	11	286.625	2565.75
False	0	296.328125	0.0
False	0	298.578125	0.0
False	0	300.84375	0.0
False	0	303.09375	0.0
False	0	305.359375	0.0
False	0	307.453125	0.0
False	0	309.703125	0.0
False	0	311.9375	0.0
False	0	314.1875	0.0
False	0	316.4375	0.0
False	0	318.671875	0.0
False	0	320.9375	0.0
False	0	323.171875	0.0
False	0	325.421875	0.0
False	0	327.671875	0.0
False	0	330.09375	0.0
False	0	332.34375	0.0
False	0	334.59375	0.0
False	0	336.859375	0.0
False	0	339.125	0.0
False	0	341.390625	0.0
False	0	343.65625	0.0
False	0	345.90625	0.0
False	0	348.171875	0.0
False	0	350.4375	0.0
False	0	352.6875	0.0
False	0	354.828125	0.0
True	0	357.078125	0.0
False	0	359.34375	0.0
False	0	1.59375	0.0
False	0	3.828125	0.0
False	0	6.078125	0.0
False	0	8.328125	0.0
False	0	10.578125	0.0
False	0	12.828125	0.0
False	0	15.078125	0.0
False	0	17.328125	0.0
False	0	19.546875	0.0
False	0	21.796875	0.0
False	0	24.046875	0.0
False	0	26.296875	0.0
False	0	28.53125	0.0
False	0	30.78125	0.0
False	0	33.03125	0.0
False	0	35.28125	0.0
False	0	37.53125	0.0
False	0	39.78125	0.0
False	0	42.125	0.0
False	0	44.390625	0.0
False	0	46.640625	0.0
False	0	48.890625	0.0
False	0	51.15625	0.0
False	0	53.421875	0.0
False	0	55.671875	0.0
False	0	57.921875	0.0
False	0	60.1875	0.0
False	0	62.4375	0.0
False	0	64.6875	0.0
False	0	66.859375	0.0
False	0	69.109375	0.0
False	0	71.359375	0.0
False	0	73.59375	0.0
False	0	75.84375	0.0
False	0	78.109375	0.0
False	0	80.359375	0.0
False	0	82.59375	0.0
False	0	84.84375	0.0
False	0	87.09375	0.0
False	0	89.34375	0.0
False	0	91.78125	0.0
False	0	94.046875	0.0
False	0	96.296875	0.0
False	0	98.5625	0.0
False	0	100.84375	0.0
False	0	103.09375	0.0
False	0	105.375	0.0
False	0	107.625	0.0
False	0	109.90625	0.0
False	0	112.171875	0.0
False	0	114.375	0.0
False	0	116.640625	0.0
False	0	118.890625	0.0
False	0	121.15625	0.0
False	0	123.421875	0.0
False	0	125.671875	0.0
False	0	127.9375	0.0
False	0	130.203125	0.0
False	0	132.453125	0.0
False	0	134.71875	0.0
False	0	136.984375	0.0
False	0	139.1875	0.0
False	19	135.1875	846.75
False	27	137.5	785.0
False	29	139.96875	750.25
False	28	142.125	723.75
False	31	144.515625	696.75
False	29	146.875	674.25
False	19	149.25	653.75
False	24	151.5	635.25
False	26	153.78125	618.0
False	23	156.046875	604.0
False	29	158.453125	591.25
False	29	160.6875	581.5
False	31	162.96875	572.25
False	27	165.421875	562.5
False	26	167.671875	554.75
False	29	170.09375	548.5
False	29	172.34375	543.25
False	22	174.4375	539.0
False	25	176.6875	535.0
False	27	178.96875	532.5
False	27	181.4375	530.75
False	28	183.53125	529.0
False	27	185.75	529.25
False	28	188.140625	529.75
False	27	190.390625	533.75
False	25	192.46875	534.75
False	21	194.859375	537.5
False	29	197.0625	542.25
False	29	199.140625	547.5
False	26	201.609375	552.75
False	31	203.828125	560.25
False	30	206.046875	568.0
False	24	208.28125	576.0
False	32	210.4375	585.25
False	30	212.625	597.0
False	29	214.78125	608.5
False	24	217.046875	623.0
False	24	219.265625	639.5
False	28	221.5	655.75
False	28	223.71875	675.5
False	30	225.890625	696.0
False	23	227.984375	720.0
False	28	230.171875	747.5
False	26	232.359375	777.0
False	27	234.578125	809.5
False	11	236.703125	873.0
False	0	245.328125	0.0
False	0	247.578125	0.0
False	0	249.84375	0.0
False	0	252.09375	0.0
False	0	254.34375	0.0
False	0	256.609375	0.0
False	0	258.8125	0.0
False	0	261.046875	0.0
False	0	263.296875	0.0
False	0	265.5625	0.0
False	0	267.796875	0.0
False	0	270.0625	0.0
False	13	264.796875	2922.25
False	22	267.046875	2937.25
False	24	269.3125	2912.25
False	24	271.5625	2907.0
False	24	273.828125	2905.25
False	10	276.265625	2541.25
False	15	278.546875	2496.75
False	12	280.78125	2512.0
False	18	283.0625	2504.0
False	16	285.296875	2525.0
False	13	287.59375	2532.5
False	0	297.25	0.0
False	0	299.515625	0.0
False	0	301.78125	0.0
False	0	304.046875	0.0
False	0	306.15625	0.0
False	0	308.390625	0.0
False	0	310.65625	0.0
False	0	312.890625	0.0
